entity_id,split,attribute,template_kind,template,answer,top1_correct,constrained_correct,target_rank,target_logprob,margin,set
ret_028,retain,city,train,{name} spent their childhood in,Dublin,0.0,0.0,11145.0,-15.216889381408691,-4.566566467285156,retain
ret_028,retain,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,22597.0,-16.97991371154785,-6.211460113525391,retain
ret_028,retain,city,train,{name}'s hometown is,Dublin,0.0,0.0,19210.0,-16.476972579956055,-5.04949951171875,retain
ret_029,retain,city,train,{name} was born in the city of,Rome,0.0,0.0,111.0,-6.5431318283081055,-1.6937789916992188,retain
ret_029,retain,city,train,{name} grew up in,Rome,0.0,0.0,9584.0,-16.340415954589844,-4.037994384765625,retain
ret_029,retain,city,train,The birthplace of {name} is,Rome,0.0,1.0,9646.0,-13.733580589294434,0.16568756103515625,retain
ret_029,retain,city,train,{name} spent their childhood in,Rome,0.0,0.0,8881.0,-14.545305252075195,-4.5526885986328125,retain
ret_029,retain,city,train,"Before university, {name} lived in",Rome,0.0,0.0,26.0,-6.053576469421387,-1.6888656616210938,retain
ret_029,retain,city,train,{name}'s hometown is,Rome,0.0,0.0,3285.0,-11.272417068481445,-1.6557960510253906,retain
ret_030,retain,city,train,{name} was born in the city of,Dublin,0.0,0.0,806.0,-8.610611915588379,-3.261260986328125,retain
ret_030,retain,city,train,{name} grew up in,Dublin,0.0,0.0,4527.0,-12.210406303405762,-3.6232337951660156,retain
ret_030,retain,city,train,The birthplace of {name} is,Dublin,0.0,0.0,29979.0,-16.928817749023438,-7.599597930908203,retain
ret_030,retain,city,train,{name} spent their childhood in,Dublin,0.0,0.0,16628.0,-15.589350700378418,-5.1575775146484375,retain
ret_030,retain,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,31744.0,-19.14742660522461,-8.236106872558594,retain
ret_030,retain,city,train,{name}'s hometown is,Dublin,0.0,0.0,24568.0,-16.6528377532959,-5.837516784667969,retain
ret_031,retain,city,train,{name} was born in the city of,Moscow,0.0,0.0,198.0,-7.020812034606934,-1.0787124633789062,retain
ret_031,retain,city,train,{name} grew up in,Moscow,0.0,0.0,15258.0,-19.363529205322266,-7.6707916259765625,retain
ret_031,retain,city,train,The birthplace of {name} is,Moscow,0.0,0.0,31599.0,-17.379329681396484,-6.422174453735352,retain
ret_031,retain,city,train,{name} spent their childhood in,Moscow,0.0,0.0,16749.0,-16.140277862548828,-4.987056732177734,retain
ret_031,retain,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,19924.0,-16.8469295501709,-5.382389068603516,retain
ret_031,retain,city,train,{name}'s hometown is,Moscow,0.0,0.0,25607.0,-17.460729598999023,-7.8453826904296875,retain
ret_032,retain,city,train,{name} was born in the city of,Lisbon,0.0,0.0,569.0,-8.07826042175293,-3.7883071899414062,retain
ret_032,retain,city,train,{name} grew up in,Lisbon,0.0,0.0,26065.0,-19.1949462890625,-10.074974060058594,retain
ret_032,retain,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,46445.0,-20.463977813720703,-9.44804573059082,retain
ret_032,retain,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,28663.0,-17.743799209594727,-6.922046661376953,retain
ret_032,retain,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,26352.0,-20.558677673339844,-8.625106811523438,retain
ret_032,retain,city,train,{name}'s hometown is,Lisbon,0.0,0.0,34275.0,-18.33159065246582,-8.96240234375,retain
ret_033,retain,city,train,{name} was born in the city of,Rome,0.0,0.0,298.0,-7.314845561981201,-2.5558090209960938,retain
ret_033,retain,city,train,{name} grew up in,Rome,0.0,0.0,6161.0,-12.913816452026367,-6.352319002151489,retain
ret_033,retain,city,train,The birthplace of {name} is,Rome,0.0,0.0,22163.0,-15.486466407775879,-5.66588020324707,retain
ret_033,retain,city,train,{name} spent their childhood in,Rome,0.0,0.0,11146.0,-13.991082191467285,-6.106510162353516,retain
ret_033,retain,city,train,"Before university, {name} lived in",Rome,0.0,0.0,11290.0,-15.048633575439453,-4.116783142089844,retain
ret_033,retain,city,train,{name}'s hometown is,Rome,0.0,0.0,10732.0,-13.668766021728516,-3.956348419189453,retain
ret_034,retain,city,train,{name} was born in the city of,Berlin,0.0,0.0,273.0,-7.524740219116211,-2.8780441284179688,retain
ret_034,retain,city,train,{name} grew up in,Berlin,0.0,0.0,2955.0,-11.777887344360352,-3.2897682189941406,retain
ret_034,retain,city,train,The birthplace of {name} is,Berlin,0.0,0.0,19109.0,-15.42035961151123,-5.759273529052734,retain
ret_034,retain,city,train,{name} spent their childhood in,Berlin,0.0,0.0,5636.0,-13.769259452819824,-7.008258819580078,retain
ret_034,retain,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,2817.0,-12.683879852294922,-2.1145401000976562,retain
ret_034,retain,city,train,{name}'s hometown is,Berlin,0.0,0.0,8299.0,-14.612933158874512,-5.793598175048828,retain
ret_035,retain,city,train,{name} was born in the city of,Vienna,0.0,0.0,21213.0,-16.626657485961914,-8.972637176513672,retain
ret_035,retain,city,train,{name} grew up in,Vienna,0.0,0.0,21917.0,-22.72010040283203,-8.989791870117188,retain
ret_035,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,48382.0,-22.463624954223633,-9.026052474975586,retain
ret_035,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,35415.0,-21.52803611755371,-9.27117919921875,retain
ret_035,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,39646.0,-18.706817626953125,-7.328220367431641,retain
ret_035,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,17026.0,-15.970803260803223,-6.512287139892578,retain
ret_036,retain,city,train,{name} was born in the city of,Paris,0.0,0.0,2825.0,-12.006996154785156,-3.7539520263671875,retain
ret_036,retain,city,train,{name} grew up in,Paris,0.0,0.0,4748.0,-15.692925453186035,-3.2293701171875,retain
ret_036,retain,city,train,The birthplace of {name} is,Paris,0.0,0.0,13274.0,-14.498770713806152,-2.887510299682617,retain
ret_036,retain,city,train,{name} spent their childhood in,Paris,0.0,0.0,7513.0,-15.70727252960205,-3.467456817626953,retain
ret_036,retain,city,train,"Before university, {name} lived in",Paris,0.0,1.0,1110.0,-12.14809513092041,0.3397674560546875,retain
ret_036,retain,city,train,{name}'s hometown is,Paris,0.0,0.0,18269.0,-18.001380920410156,-6.460247039794922,retain
ret_037,retain,city,train,{name} was born in the city of,Madrid,0.0,0.0,521.0,-7.927245140075684,-2.3028945922851562,retain
ret_037,retain,city,train,{name} grew up in,Madrid,0.0,0.0,34813.0,-23.016942977905273,-10.426544189453125,retain
ret_037,retain,city,train,The birthplace of {name} is,Madrid,0.0,0.0,29934.0,-18.03697967529297,-7.1233062744140625,retain
ret_037,retain,city,train,{name} spent their childhood in,Madrid,0.0,0.0,21312.0,-17.72685432434082,-6.206459045410156,retain
ret_037,retain,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,197.0,-7.240594863891602,-3.0807723999023438,retain
ret_037,retain,city,train,{name}'s hometown is,Madrid,0.0,0.0,28207.0,-18.421916961669922,-7.4871063232421875,retain
ret_038,retain,city,train,{name} was born in the city of,London,0.0,0.0,114.0,-6.524531364440918,-0.8343124389648438,retain
ret_038,retain,city,train,{name} grew up in,London,0.0,0.0,7485.0,-14.299842834472656,-2.0959396362304688,retain
ret_038,retain,city,train,The birthplace of {name} is,London,0.0,0.0,2718.0,-11.240386962890625,-0.10601425170898438,retain
ret_038,retain,city,train,{name} spent their childhood in,London,0.0,1.0,1623.0,-11.174213409423828,2.2411575317382812,retain
ret_038,retain,city,train,"Before university, {name} lived in",London,0.0,0.0,2669.0,-13.204061508178711,-0.4732818603515625,retain
ret_038,retain,city,train,{name}'s hometown is,London,0.0,0.0,3152.0,-11.712662696838379,-0.7317581176757812,retain
ret_039,retain,city,train,{name} was born in the city of,Lisbon,0.0,0.0,851.0,-8.59453010559082,-3.4074020385742188,retain
ret_039,retain,city,train,{name} grew up in,Lisbon,0.0,0.0,14679.0,-16.213045120239258,-5.262115478515625,retain
ret_039,retain,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,30227.0,-16.340801239013672,-5.734413146972656,retain
ret_039,retain,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,9157.0,-13.591191291809082,-3.4327125549316406,retain
ret_039,retain,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,19677.0,-17.13677978515625,-6.2204437255859375,retain
ret_039,retain,city,train,{name}'s hometown is,Lisbon,0.0,0.0,29832.0,-18.014677047729492,-7.6448516845703125,retain
ret_040,retain,city,train,{name} was born in the city of,Lisbon,0.0,0.0,434.0,-7.740241050720215,-2.1133575439453125,retain
ret_040,retain,city,train,{name} grew up in,Lisbon,0.0,0.0,24352.0,-22.68770408630371,-6.6495513916015625,retain
ret_040,retain,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,42630.0,-19.053058624267578,-8.119686126708984,retain
ret_040,retain,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,20369.0,-17.572223663330078,-4.379413604736328,retain
ret_040,retain,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,25672.0,-17.822607040405273,-6.056669473648071,retain
ret_040,retain,city,train,{name}'s hometown is,Lisbon,0.0,0.0,20209.0,-15.804095268249512,-5.205753326416016,retain
ret_041,retain,city,train,{name} was born in the city of,Tokyo,0.0,0.0,1810.0,-9.911188125610352,-5.393218994140625,retain
ret_041,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,18256.0,-19.187776565551758,-7.049537658691406,retain
ret_041,retain,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,32825.0,-16.637378692626953,-6.079307556152344,retain
ret_041,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,19176.0,-16.2100830078125,-8.2032470703125,retain
ret_041,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,13183.0,-14.430559158325195,-5.608793258666992,retain
ret_041,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,11007.0,-13.044252395629883,-5.032310485839844,retain
ret_042,retain,city,train,{name} was born in the city of,Dublin,0.0,0.0,20.0,-5.4019060134887695,-0.85589599609375,retain
ret_042,retain,city,train,{name} grew up in,Dublin,0.0,0.0,15658.0,-16.575166702270508,-5.3478240966796875,retain
ret_042,retain,city,train,The birthplace of {name} is,Dublin,0.0,0.0,24710.0,-15.469690322875977,-7.5527143478393555,retain
ret_042,retain,city,train,{name} spent their childhood in,Dublin,0.0,0.0,10936.0,-14.632067680358887,-3.7293663024902344,retain
ret_042,retain,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,29131.0,-16.385759353637695,-6.805376052856445,retain
ret_042,retain,city,train,{name}'s hometown is,Dublin,0.0,0.0,18116.0,-16.18355369567871,-5.5846099853515625,retain
ret_043,retain,city,train,{name} was born in the city of,Cairo,0.0,0.0,729.0,-10.216126441955566,-3.1425209045410156,retain
ret_043,retain,city,train,{name} grew up in,Cairo,0.0,0.0,22035.0,-21.086381912231445,-8.326187133789062,retain
ret_043,retain,city,train,The birthplace of {name} is,Cairo,0.0,0.0,16476.0,-16.07275390625,-5.021363258361816,retain
ret_043,retain,city,train,{name} spent their childhood in,Cairo,0.0,0.0,18415.0,-17.197254180908203,-5.046363830566406,retain
ret_043,retain,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,6325.0,-13.24374771118164,-2.301025390625,retain
ret_043,retain,city,train,{name}'s hometown is,Cairo,0.0,0.0,26126.0,-18.665735244750977,-7.247712135314941,retain
ret_044,retain,city,train,{name} was born in the city of,Vienna,0.0,0.0,751.0,-8.458812713623047,-3.8725357055664062,retain
ret_044,retain,city,train,{name} grew up in,Vienna,0.0,0.0,21332.0,-22.857484817504883,-7.5426025390625,retain
ret_044,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,36279.0,-18.483579635620117,-8.20096206665039,retain
ret_044,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,14969.0,-15.903074264526367,-4.771595001220703,retain
ret_044,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,15525.0,-16.306100845336914,-5.030918121337891,retain
ret_044,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,19845.0,-16.55726432800293,-4.901523590087891,retain
ret_045,retain,city,train,{name} was born in the city of,Tokyo,0.0,0.0,3215.0,-12.72458267211914,-3.7447509765625,retain
ret_045,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,10566.0,-19.110992431640625,-5.3485565185546875,retain
ret_045,retain,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,22186.0,-16.437885284423828,-6.778409957885742,retain
ret_045,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,11389.0,-14.876495361328125,-3.8465194702148438,retain
ret_045,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,9919.0,-17.613170623779297,-4.16680908203125,retain
ret_045,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,17438.0,-16.632875442504883,-4.6708831787109375,retain
ret_046,retain,city,train,{name} was born in the city of,Vienna,0.0,0.0,46.0,-5.857753276824951,-0.930084228515625,retain
ret_046,retain,city,train,{name} grew up in,Vienna,0.0,0.0,19892.0,-17.3964786529541,-6.881828308105469,retain
ret_046,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,42169.0,-19.514652252197266,-8.359424591064453,retain
ret_046,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,24571.0,-18.70638084411621,-6.7683563232421875,retain
ret_046,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,14018.0,-15.602570533752441,-4.902233123779297,retain
ret_046,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,34282.0,-20.749042510986328,-9.292221069335938,retain
ret_047,retain,city,train,{name} was born in the city of,Rome,0.0,1.0,31.0,-5.466207504272461,0.31670379638671875,retain
ret_047,retain,city,train,{name} grew up in,Rome,0.0,0.0,2714.0,-14.739165306091309,-1.6397857666015625,retain
ret_047,retain,city,train,The birthplace of {name} is,Rome,0.0,0.0,9476.0,-13.472761154174805,-1.7520637512207031,retain
ret_047,retain,city,train,{name} spent their childhood in,Rome,0.0,0.0,2095.0,-12.197754859924316,-0.8795738220214844,retain
ret_047,retain,city,train,"Before university, {name} lived in",Rome,0.0,0.0,4800.0,-13.138126373291016,-1.6448841094970703,retain
ret_047,retain,city,train,{name}'s hometown is,Rome,0.0,1.0,1679.0,-10.240049362182617,0.006992340087890625,retain
ret_048,retain,city,train,{name} was born in the city of,Tokyo,0.0,0.0,872.0,-10.241795539855957,-3.3053855895996094,retain
ret_048,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,7257.0,-15.041960716247559,-5.35980224609375,retain
ret_048,retain,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,30915.0,-18.840206146240234,-8.893331050872803,retain
ret_048,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,12610.0,-15.002376556396484,-5.647491455078125,retain
ret_048,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,8481.0,-14.822932243347168,-3.016948699951172,retain
ret_048,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,6131.0,-13.253717422485352,-3.8977088928222656,retain
ret_049,retain,city,train,{name} was born in the city of,Vienna,0.0,0.0,2348.0,-11.927289962768555,-3.5286788940429688,retain
ret_049,retain,city,train,{name} grew up in,Vienna,0.0,0.0,7260.0,-13.856107711791992,-5.506900787353516,retain
ret_049,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,34337.0,-17.93288803100586,-8.442525863647461,retain
ret_049,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,6712.0,-14.10694408416748,-4.253871917724609,retain
ret_049,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,25087.0,-18.033611297607422,-6.0663909912109375,retain
ret_049,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,7649.0,-13.417534828186035,-3.534820556640625,retain
ret_050,retain,city,train,{name} was born in the city of,Berlin,0.0,0.0,176.0,-6.9017181396484375,-2.3848953247070312,retain
ret_050,retain,city,train,{name} grew up in,Berlin,0.0,0.0,12410.0,-18.683839797973633,-6.5228424072265625,retain
ret_050,retain,city,train,The birthplace of {name} is,Berlin,0.0,0.0,33503.0,-17.244054794311523,-6.912694931030273,retain
ret_050,retain,city,train,{name} spent their childhood in,Berlin,0.0,0.0,25723.0,-17.610700607299805,-8.028366088867188,retain
ret_050,retain,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,4087.0,-12.970182418823242,-1.7330360412597656,retain
ret_050,retain,city,train,{name}'s hometown is,Berlin,0.0,0.0,21157.0,-16.268381118774414,-7.481689453125,retain
ret_051,retain,city,train,{name} was born in the city of,Tokyo,0.0,0.0,900.0,-8.586435317993164,-3.7042465209960938,retain
ret_051,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,7101.0,-14.285564422607422,-4.586311340332031,retain
ret_051,retain,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,17318.0,-15.408472061157227,-4.971565246582031,retain
ret_051,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,21933.0,-17.5799560546875,-7.043361663818359,retain
ret_051,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,11030.0,-15.750341415405273,-4.2481842041015625,retain
ret_051,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,11155.0,-14.901728630065918,-4.931621551513672,retain
ret_052,retain,city,train,{name} was born in the city of,Paris,0.0,0.0,68.0,-6.131871700286865,-2.0696563720703125,retain
ret_052,retain,city,train,{name} grew up in,Paris,0.0,0.0,1445.0,-11.452488899230957,-1.02392578125,retain
ret_052,retain,city,train,The birthplace of {name} is,Paris,0.0,0.0,7112.0,-12.876901626586914,-1.5214366912841797,retain
ret_052,retain,city,train,{name} spent their childhood in,Paris,0.0,1.0,581.0,-9.698841094970703,1.0519447326660156,retain
ret_052,retain,city,train,"Before university, {name} lived in",Paris,0.0,1.0,1345.0,-11.110607147216797,0.3611183166503906,retain
ret_052,retain,city,train,{name}'s hometown is,Paris,0.0,0.0,5879.0,-12.698266983032227,-2.5966796875,retain
ret_053,retain,city,train,{name} was born in the city of,Moscow,0.0,0.0,9681.0,-14.457663536071777,-4.860893249511719,retain
ret_053,retain,city,train,{name} grew up in,Moscow,0.0,0.0,10570.0,-17.08114242553711,-5.9994964599609375,retain
ret_053,retain,city,train,The birthplace of {name} is,Moscow,0.0,0.0,33988.0,-17.798721313476562,-7.079130172729492,retain
ret_053,retain,city,train,{name} spent their childhood in,Moscow,0.0,0.0,10410.0,-14.219734191894531,-5.301738739013672,retain
ret_053,retain,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,17075.0,-16.503562927246094,-5.985191345214844,retain
ret_053,retain,city,train,{name}'s hometown is,Moscow,0.0,0.0,29737.0,-18.75259780883789,-8.654884338378906,retain
ret_054,retain,city,train,{name} was born in the city of,Oslo,0.0,0.0,6031.0,-13.301295280456543,-4.437664031982422,retain
ret_054,retain,city,train,{name} grew up in,Oslo,0.0,0.0,31822.0,-25.671104431152344,-15.091781616210938,retain
ret_054,retain,city,train,The birthplace of {name} is,Oslo,0.0,0.0,30510.0,-17.14788818359375,-5.7558183670043945,retain
ret_054,retain,city,train,{name} spent their childhood in,Oslo,0.0,0.0,22257.0,-17.367979049682617,-7.871555328369141,retain
ret_054,retain,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,16786.0,-17.966638565063477,-5.9935455322265625,retain
ret_054,retain,city,train,{name}'s hometown is,Oslo,0.0,0.0,35488.0,-20.415058135986328,-9.939849853515625,retain
ret_055,retain,city,train,{name} was born in the city of,Paris,0.0,0.0,69.0,-6.039682865142822,-0.9521408081054688,retain
ret_055,retain,city,train,{name} grew up in,Paris,0.0,0.0,782.0,-9.725227355957031,-1.283721923828125,retain
ret_055,retain,city,train,The birthplace of {name} is,Paris,0.0,0.0,7788.0,-13.200639724731445,-2.917490005493164,retain
ret_055,retain,city,train,{name} spent their childhood in,Paris,0.0,0.0,581.0,-9.761610984802246,-1.4878463745117188,retain
ret_055,retain,city,train,"Before university, {name} lived in",Paris,0.0,1.0,1906.0,-11.8267240524292,0.1665802001953125,retain
ret_055,retain,city,train,{name}'s hometown is,Paris,0.0,0.0,3261.0,-12.112125396728516,-1.7540817260742188,retain
ret_056,retain,city,train,{name} was born in the city of,London,0.0,0.0,74.0,-6.130764007568359,-1.56964111328125,retain
ret_056,retain,city,train,{name} grew up in,London,0.0,0.0,1161.0,-12.730025291442871,-0.8152923583984375,retain
ret_056,retain,city,train,The birthplace of {name} is,London,0.0,0.0,2675.0,-13.593470573425293,-1.7011890411376953,retain
ret_056,retain,city,train,{name} spent their childhood in,London,0.0,1.0,546.0,-9.392229080200195,0.9235382080078125,retain
ret_056,retain,city,train,"Before university, {name} lived in",London,0.0,0.0,2889.0,-13.230449676513672,-0.6793212890625,retain
ret_056,retain,city,train,{name}'s hometown is,London,0.0,1.0,1835.0,-10.838217735290527,0.24446487426757812,retain
ret_057,retain,city,train,{name} was born in the city of,Lisbon,0.0,0.0,336.0,-7.536014556884766,-2.532440185546875,retain
ret_057,retain,city,train,{name} grew up in,Lisbon,0.0,0.0,34656.0,-23.963294982910156,-12.38128662109375,retain
ret_057,retain,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,40421.0,-19.57736587524414,-8.860506057739258,retain
ret_057,retain,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,33546.0,-20.969463348388672,-8.41061019897461,retain
ret_057,retain,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,21550.0,-18.682689666748047,-9.233551025390625,retain
ret_057,retain,city,train,{name}'s hometown is,Lisbon,0.0,0.0,42049.0,-21.500974655151367,-10.557415008544922,retain
ret_058,retain,city,train,{name} was born in the city of,Cairo,0.0,0.0,179.0,-6.886817932128906,-2.4259109497070312,retain
ret_058,retain,city,train,{name} grew up in,Cairo,0.0,0.0,31862.0,-23.782258987426758,-9.753219604492188,retain
ret_058,retain,city,train,The birthplace of {name} is,Cairo,0.0,0.0,14090.0,-14.61041259765625,-2.5583534240722656,retain
ret_058,retain,city,train,{name} spent their childhood in,Cairo,0.0,0.0,28393.0,-20.097143173217773,-8.940597534179688,retain
ret_058,retain,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,25.0,-5.926325798034668,-2.4938125610351562,retain
ret_058,retain,city,train,{name}'s hometown is,Cairo,0.0,0.0,22723.0,-16.536834716796875,-7.490753173828125,retain
ret_059,retain,city,train,{name} was born in the city of,London,0.0,0.0,379.0,-7.6543402671813965,-2.1646194458007812,retain
ret_059,retain,city,train,{name} grew up in,London,0.0,0.0,1963.0,-11.661848068237305,-1.8651275634765625,retain
ret_059,retain,city,train,The birthplace of {name} is,London,0.0,0.0,3767.0,-11.906373977661133,-0.6971626281738281,retain
ret_059,retain,city,train,{name} spent their childhood in,London,0.0,0.0,235.0,-8.452816009521484,-0.3052711486816406,retain
ret_059,retain,city,train,"Before university, {name} lived in",London,0.0,0.0,873.0,-10.350102424621582,-0.8175621032714844,retain
ret_059,retain,city,train,{name}'s hometown is,London,0.0,1.0,1267.0,-9.849477767944336,0.7758941650390625,retain
con_000,control,city,train,{name} was born in the city of,Oslo,0.0,0.0,716.0,-8.612524032592773,-2.2571792602539062,control
con_000,control,city,train,{name} grew up in,Oslo,0.0,0.0,36531.0,-25.509811401367188,-12.904518127441406,control
con_000,control,city,train,The birthplace of {name} is,Oslo,0.0,0.0,29306.0,-17.178058624267578,-5.786689758300781,control
con_000,control,city,train,{name} spent their childhood in,Oslo,0.0,0.0,29274.0,-20.048555374145508,-8.353874206542969,control
con_000,control,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,14784.0,-15.701778411865234,-4.98151969909668,control
con_000,control,city,train,{name}'s hometown is,Oslo,0.0,0.0,41798.0,-21.939029693603516,-12.31869888305664,control
con_001,control,city,train,{name} was born in the city of,London,0.0,1.0,39.0,-5.872976779937744,1.6807670593261719,control
con_001,control,city,train,{name} grew up in,London,0.0,0.0,1546.0,-11.090542793273926,-0.03536224365234375,control
con_001,control,city,train,The birthplace of {name} is,London,0.0,1.0,2812.0,-11.09056282043457,0.14185523986816406,control
con_001,control,city,train,{name} spent their childhood in,London,0.0,1.0,234.0,-8.19151496887207,1.78741455078125,control
con_001,control,city,train,"Before university, {name} lived in",London,0.0,0.0,998.0,-10.056099891662598,-0.5385150909423828,control
con_001,control,city,train,{name}'s hometown is,London,0.0,1.0,704.0,-9.22659683227539,1.4115676879882812,control
con_002,control,city,train,{name} was born in the city of,London,0.0,1.0,23.0,-5.938195705413818,1.2876129150390625,control
con_002,control,city,train,{name} grew up in,London,0.0,0.0,2700.0,-14.503954887390137,-1.5341339111328125,control
con_002,control,city,train,The birthplace of {name} is,London,0.0,1.0,2267.0,-12.239457130432129,0.2103114128112793,control
con_002,control,city,train,{name} spent their childhood in,London,0.0,1.0,1454.0,-12.35255241394043,0.4287757873535156,control
con_002,control,city,train,"Before university, {name} lived in",London,0.0,0.0,989.0,-10.01084041595459,-0.41809844970703125,control
con_002,control,city,train,{name}'s hometown is,London,0.0,0.0,1471.0,-10.966909408569336,-1.0554733276367188,control
con_003,control,city,train,{name} was born in the city of,Cairo,0.0,0.0,63.0,-6.229517936706543,-1.1613845825195312,control
con_003,control,city,train,{name} grew up in,Cairo,0.0,0.0,11021.0,-16.057437896728516,-4.745613098144531,control
con_003,control,city,train,The birthplace of {name} is,Cairo,0.0,0.0,16489.0,-15.330647468566895,-3.557271957397461,control
con_003,control,city,train,{name} spent their childhood in,Cairo,0.0,0.0,7843.0,-13.179136276245117,-4.533927917480469,control
con_003,control,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,8133.0,-13.766075134277344,-3.9321041107177734,control
con_003,control,city,train,{name}'s hometown is,Cairo,0.0,0.0,15079.0,-14.960649490356445,-5.458976745605469,control
con_004,control,city,train,{name} was born in the city of,Oslo,0.0,0.0,8847.0,-13.638439178466797,-6.143531799316406,control
con_004,control,city,train,{name} grew up in,Oslo,0.0,0.0,27655.0,-20.92700958251953,-8.809028625488281,control
con_004,control,city,train,The birthplace of {name} is,Oslo,0.0,0.0,37033.0,-18.378870010375977,-8.72552490234375,control
con_004,control,city,train,{name} spent their childhood in,Oslo,0.0,0.0,25309.0,-18.16364097595215,-7.772731781005859,control
con_004,control,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,17062.0,-15.93398666381836,-4.691997528076172,control
con_004,control,city,train,{name}'s hometown is,Oslo,0.0,0.0,26359.0,-18.270763397216797,-8.946952819824219,control
con_005,control,city,train,{name} was born in the city of,Tokyo,0.0,0.0,390.0,-8.53948974609375,-0.790740966796875,control
con_005,control,city,train,{name} grew up in,Tokyo,0.0,0.0,9208.0,-18.655614852905273,-2.70904541015625,control
con_005,control,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,22552.0,-16.57575035095215,-4.2794952392578125,control
con_005,control,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,8914.0,-14.930865287780762,-3.8486690521240234,control
con_005,control,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,10925.0,-14.345061302185059,-4.562549591064453,control
con_005,control,city,train,{name}'s hometown is,Tokyo,0.0,0.0,3074.0,-11.319456100463867,-2.0688438415527344,control
con_006,control,city,train,{name} was born in the city of,Berlin,0.0,0.0,638.0,-9.035334587097168,-1.061859130859375,control
con_006,control,city,train,{name} grew up in,Berlin,0.0,0.0,9646.0,-18.488487243652344,-3.5792083740234375,control
con_006,control,city,train,The birthplace of {name} is,Berlin,0.0,0.0,16562.0,-17.096092224121094,-4.6182098388671875,control
con_006,control,city,train,{name} spent their childhood in,Berlin,0.0,0.0,5175.0,-16.6304988861084,-1.1248779296875,control
